item_id,category,arm,template_id,counterbalance,prompt_text,answer_A,answer_B,token_A,token_B,gold_control,p_end,p_slot,p_A,p_B,n_tokens,probe_A,probe_B,passes_precondition,precondition_margin
B_012,B,control,B1,slot_on_second,"Rule one: say green. Rule two: say green. Obeying the rules, I say",rock,green,5561,4759,B,20,11,-1,11,21,"Rule: say rock. Obeying the rule, I say","Rule: say green. Obeying the rule, I say",True,7.735527515411377
B_013,B,conflict,B1,slot_on_first,"Rule one: say rain. Rule two: say dog. Obeying the rules, I say",rain,dog,9313,4370,B,20,5,5,11,21,"Rule: say rain. Obeying the rule, I say","Rule: say dog. Obeying the rule, I say",True,9.312712669372559
B_013,B,control,B1,slot_on_first,"Rule one: say dog. Rule two: say dog. Obeying the rules, I say",rain,dog,9313,4370,B,20,5,-1,11,21,"Rule: say rain. Obeying the rule, I say","Rule: say dog. Obeying the rule, I say",True,9.312712669372559
B_014,B,conflict,B2,slot_on_second,Question: name a color. Hint one: the answer is hand. Hint two: the answer is fish. Answer: the answer is,fish,hand,6773,1133,B,29,23,23,14,30,"Rule: say fish. Obeying the rule, I say","Rule: say hand. Obeying the rule, I say",True,9.515093803405762
B_014,B,control,B2,slot_on_second,Question: name a color. Hint one: the answer is hand. Hint two: the answer is hand. Answer: the answer is,fish,hand,6773,1133,B,29,23,-1,23,30,"Rule: say fish. Obeying the rule, I say","Rule: say hand. Obeying the rule, I say",True,9.515093803405762
B_015,B,conflict,B2,slot_on_first,Question: name a color. Hint one: the answer is fish. Hint two: the answer is tree. Answer: the answer is,fish,tree,6773,5202,B,29,14,14,23,30,"Rule: say fish. Obeying the rule, I say","Rule: say tree. Obeying the rule, I say",True,8.09090542793274
B_015,B,control,B2,slot_on_first,Question: name a color. Hint one: the answer is tree. Hint two: the answer is tree. Answer: the answer is,fish,tree,6773,5202,B,29,14,-1,23,30,"Rule: say fish. Obeying the rule, I say","Rule: say tree. Obeying the rule, I say",True,8.09090542793274
B_016,B,conflict,B1,slot_on_second,"Rule one: say fish. Rule two: say rain. Obeying the rules, I say",rain,fish,9313,6773,B,20,11,11,5,21,"Rule: say rain. Obeying the rule, I say","Rule: say fish. Obeying the rule, I say",True,8.973367691040039
B_016,B,control,B1,slot_on_second,"Rule one: say fish. Rule two: say fish. Obeying the rules, I say",rain,fish,9313,6773,B,20,11,-1,11,21,"Rule: say rain. Obeying the rule, I say","Rule: say fish. Obeying the rule, I say",True,8.973367691040039
B_017,B,conflict,B1,slot_on_first,"Rule one: say hand. Rule two: say rock. Obeying the rules, I say",hand,rock,1133,5561,B,20,5,5,11,21,"Rule: say hand. Obeying the rule, I say","Rule: say rock. Obeying the rule, I say",True,9.39896821975708
B_017,B,control,B1,slot_on_first,"Rule one: say rock. Rule two: say rock. Obeying the rules, I say",hand,rock,1133,5561,B,20,5,-1,11,21,"Rule: say hand. Obeying the rule, I say","Rule: say rock. Obeying the rule, I say",True,9.39896821975708
B_018,B,conflict,B2,slot_on_second,Question: name a color. Hint one: the answer is blue. Hint two: the answer is book. Answer: the answer is,book,blue,1984,4797,B,29,23,23,14,30,"Rule: say book. Obeying the rule, I say","Rule: say blue. Obeying the rule, I say",True,9.646952152252197
B_018,B,control,B2,slot_on_second,Question: name a color. Hint one: the answer is blue. Hint two: the answer is blue. Answer: the answer is,book,blue,1984,4797,B,29,23,-1,23,30,"Rule: say book. Obeying the rule, I say","Rule: say blue. Obeying the rule, I say",True,9.646952152252197
B_019,B,conflict,B2,slot_on_first,Question: name a color. Hint one: the answer is moon. Hint two: the answer is cat. Answer: the answer is,moon,cat,12334,5798,B,29,14,14,23,30,"Rule: say moon. Obeying the rule, I say","Rule: say cat. Obeying the rule, I say",True,8.681405544281006
B_019,B,control,B2,slot_on_first,Question: name a color. Hint one: the answer is cat. Hint two: the answer is cat. Answer: the answer is,moon,cat,12334,5798,B,29,14,-1,23,30,"Rule: say moon. Obeying the rule, I say","Rule: say cat. Obeying the rule, I say",True,8.681405544281006
B_020,B,conflict,B1,slot_on_second,"Rule one: say rock. Rule two: say gold. Obeying the rules, I say",gold,rock,5328,5561,B,20,11,11,5,21,"Rule: say gold. Obeying the rule, I say","Rule: say rock. Obeying the rule, I say",True,7.096994161605835
B_020,B,control,B1,slot_on_second,"Rule one: say rock. Rule two: say rock. Obeying the rules, I say",gold,rock,5328,5561,B,20,11,-1,11,21,"Rule: say gold. Obeying the rule, I say","Rule: say rock. Obeying the rule, I say",True,7.096994161605835
B_021,B,conflict,B1,slot_on_first,"Rule one: say book. Rule two: say south. Obeying the rules, I say",book,south,1984,6420,B,20,5,5,11,21,"Rule: say book. Obeying the rule, I say","Rule: say south. Obeying the rule, I say",True,10.274321556091309
B_021,B,control,B1,slot_on_first,"Rule one: say south. Rule two: say south. Obeying the rules, I say",book,south,1984,6420,B,20,5,-1,11,21,"Rule: say book. Obeying the rule, I say","Rule: say south. Obeying the rule, I say",True,10.274321556091309
B_022,B,conflict,B2,slot_on_second,Question: name a color. Hint one: the answer is rain. Hint two: the answer is tree. Answer: the answer is,tree,rain,5202,9313,B,29,23,23,14,30,"Rule: say tree. Obeying the rule, I say","Rule: say rain. Obeying the rule, I say",True,7.911076068878174
B_022,B,control,B2,slot_on_second,Question: name a color. Hint one: the answer is rain. Hint two: the answer is rain. Answer: the answer is,tree,rain,5202,9313,B,29,23,-1,23,30,"Rule: say tree. Obeying the rule, I say","Rule: say rain. Obeying the rule, I say",True,7.911076068878174
B_023,B,conflict,B2,slot_on_first,Question: name a color. Hint one: the answer is blue. Hint two: the answer is red. Answer: the answer is,blue,red,4797,2502,B,29,14,14,23,30,"Rule: say blue. Obeying the rule, I say","Rule: say red. Obeying the rule, I say",True,1.198751449584961
B_023,B,control,B2,slot_on_first,Question: name a color. Hint one: the answer is red. Hint two: the answer is red. Answer: the answer is,blue,red,4797,2502,B,29,14,-1,23,30,"Rule: say blue. Obeying the rule, I say","Rule: say red. Obeying the rule, I say",True,1.198751449584961
C_000,C,conflict,C1,slot_on_context,Fact: the capital of Egypt is Warsaw. Question: what is the capital of Egypt? Answer: the capital of Egypt is,Warsaw,Cairo,40431,37068,B,25,8,8,-1,26,Question: what is the capital of Egypt? Answer: the capital of Egypt is,Question: what is the capital of Egypt? Answer: the capital of Egypt is,True,13.500215530395508
C_000,C,control,C1,slot_on_context,Fact: the capital of Egypt is Cairo. Question: what is the capital of Egypt? Answer: the capital of Egypt is,Warsaw,Cairo,40431,37068,B,25,8,-1,8,26,Question: what is the capital of Egypt? Answer: the capital of Egypt is,Question: what is the capital of Egypt? Answer: the capital of Egypt is,True,13.500215530395508
C_001,C,conflict,C1,slot_on_context,Fact: the capital of Portugal is Cairo. Question: what is the capital of Portugal? Answer: the capital of Portugal is,Cairo,Lisbon,37068,48104,B,25,8,8,-1,26,Question: what is the capital of Portugal? Answer: the capital of Portugal is,Question: what is the capital of Portugal? Answer: the capital of Portugal is,True,12.207113265991211
C_001,C,control,C1,slot_on_context,Fact: the capital of Portugal is Lisbon. Question: what is the capital of Portugal? Answer: the capital of Portugal is,Cairo,Lisbon,37068,48104,B,25,8,-1,8,26,Question: what is the capital of Portugal? Answer: the capital of Portugal is,Question: what is the capital of Portugal? Answer: the capital of Portugal is,True,12.207113265991211
C_002,C,conflict,C1,slot_on_context,Fact: the capital of Greece is Stockholm. Question: what is the capital of Greece? Answer: the capital of Greece is,Stockholm,Athens,38476,27411,B,25,8,8,-1,26,Question: what is the capital of Greece? Answer: the capital of Greece is,Question: what is the capital of Greece? Answer: the capital of Greece is,True,8.543939590454102
C_002,C,control,C1,slot_on_context,Fact: the capital of Greece is Athens. Question: what is the capital of Greece? Answer: the capital of Greece is,Stockholm,Athens,38476,27411,B,25,8,-1,8,26,Question: what is the capital of Greece? Answer: the capital of Greece is,Question: what is the capital of Greece? Answer: the capital of Greece is,True,8.543939590454102
C_003,C,conflict,C1,slot_on_context,Fact: the capital of Poland is Dublin. Question: what is the capital of Poland? Answer: the capital of Poland is,Dublin,Warsaw,24523,40431,B,25,8,8,-1,26,Question: what is the capital of Poland? Answer: the capital of Poland is,Question: what is the capital of Poland? Answer: the capital of Poland is,True,13.096349716186523
C_003,C,control,C1,slot_on_context,Fact: the capital of Poland is Warsaw. Question: what is the capital of Poland? Answer: the capital of Poland is,Dublin,Warsaw,24523,40431,B,25,8,-1,8,26,Question: what is the capital of Poland? Answer: the capital of Poland is,Question: what is the capital of Poland? Answer: the capital of Poland is,True,13.096349716186523
C_004,C,conflict,C1,slot_on_context,Fact: the capital of Spain is Moscow. Question: what is the capital of Spain? Answer: the capital of Spain is,Moscow,Madrid,16496,21924,B,25,8,8,-1,26,Question: what is the capital of Spain? Answer: the capital of Spain is,Question: what is the capital of Spain? Answer: the capital of Spain is,True,12.580320358276367
C_004,C,control,C1,slot_on_context,Fact: the capital of Spain is Madrid. Question: what is the capital of Spain? Answer: the capital of Spain is,Moscow,Madrid,16496,21924,B,25,8,-1,8,26,Question: what is the capital of Spain? Answer: the capital of Spain is,Question: what is the capital of Spain? Answer: the capital of Spain is,True,12.580320358276367
C_005,C,conflict,C1,slot_on_context,Fact: the capital of France is Vienna. Question: what is the capital of France? Answer: the capital of France is,Vienna,Paris,26229,7785,B,25,8,8,-1,26,Question: what is the capital of France? Answer: the capital of France is,Question: what is the capital of France? Answer: the capital of France is,True,8.058220863342285
C_005,C,control,C1,slot_on_context,Fact: the capital of France is Paris. Question: what is the capital of France? Answer: the capital of France is,Vienna,Paris,26229,7785,B,25,8,-1,8,26,Question: what is the capital of France? Answer: the capital of France is,Question: what is the capital of France? Answer: the capital of France is,True,8.058220863342285
C_006,C,conflict,C1,slot_on_context,Fact: the capital of Ireland is Copenhagen. Question: what is the capital of Ireland? Answer: the capital of Ireland is,Copenhagen,Dublin,40892,24523,B,25,8,8,-1,26,Question: what is the capital of Ireland? Answer: the capital of Ireland is,Question: what is the capital of Ireland? Answer: the capital of Ireland is,True,9.391385078430176
C_006,C,control,C1,slot_on_context,Fact: the capital of Ireland is Dublin. Question: what is the capital of Ireland? Answer: the capital of Ireland is,Copenhagen,Dublin,40892,24523,B,25,8,-1,8,26,Question: what is the capital of Ireland? Answer: the capital of Ireland is,Question: what is the capital of Ireland? Answer: the capital of Ireland is,True,9.391385078430176
C_007,C,conflict,C1,slot_on_context,Fact: the capital of Germany is Dublin. Question: what is the capital of Germany? Answer: the capital of Germany is,Dublin,Berlin,24523,12911,B,25,8,8,-1,26,Question: what is the capital of Germany? Answer: the capital of Germany is,Question: what is the capital of Germany? Answer: the capital of Germany is,True,10.161653518676758
C_007,C,control,C1,slot_on_context,Fact: the capital of Germany is Berlin. Question: what is the capital of Germany? Answer: the capital of Germany is,Dublin,Berlin,24523,12911,B,25,8,-1,8,26,Question: what is the capital of Germany? Answer: the capital of Germany is,Question: what is the capital of Germany? Answer: the capital of Germany is,True,10.161653518676758
C_008,C,conflict,C1,slot_on_context,Fact: the capital of Austria is Dublin. Question: what is the capital of Austria? Answer: the capital of Austria is,Dublin,Vienna,24523,26229,B,25,8,8,-1,26,Question: what is the capital of Austria? Answer: the capital of Austria is,Question: what is the capital of Austria? Answer: the capital of Austria is,True,12.50111198425293
C_008,C,control,C1,slot_on_context,Fact: the capital of Austria is Vienna. Question: what is the capital of Austria? Answer: the capital of Austria is,Dublin,Vienna,24523,26229,B,25,8,-1,8,26,Question: what is the capital of Austria? Answer: the capital of Austria is,Question: what is the capital of Austria? Answer: the capital of Austria is,True,12.50111198425293
C_009,C,conflict,C1,slot_on_context,Fact: the capital of Japan is Moscow. Question: what is the capital of Japan? Answer: the capital of Japan is,Moscow,Tokyo,16496,17413,B,25,8,8,-1,26,Question: what is the capital of Japan? Answer: the capital of Japan is,Question: what is the capital of Japan? Answer: the capital of Japan is,True,10.875160217285156
C_009,C,control,C1,slot_on_context,Fact: the capital of Japan is Tokyo. Question: what is the capital of Japan? Answer: the capital of Japan is,Moscow,Tokyo,16496,17413,B,25,8,-1,8,26,Question: what is the capital of Japan? Answer: the capital of Japan is,Question: what is the capital of Japan? Answer: the capital of Japan is,True,10.875160217285156
C_010,C,conflict,C1,slot_on_context,Fact: the capital of Norway is Copenhagen. Question: what is the capital of Norway? Answer: the capital of Norway is,Copenhagen,Oslo,40892,43516,B,25,8,8,-1,26,Question: what is the capital of Norway? Answer: the capital of Norway is,Question: what is the capital of Norway? Answer: the capital of Norway is,True,6.241083145141602
C_010,C,control,C1,slot_on_context,Fact: the capital of Norway is Oslo. Question: what is the capital of Norway? Answer: the capital of Norway is,Copenhagen,Oslo,40892,43516,B,25,8,-1,8,26,Question: what is the capital of Norway? Answer: the capital of Norway is,Question: what is the capital of Norway? Answer: the capital of Norway is,True,6.241083145141602
C_011,C,conflict,C1,slot_on_context,Fact: the capital of England is Paris. Question: what is the capital of England? Answer: the capital of England is,Paris,London,7785,4693,B,25,8,8,-1,26,Question: what is the capital of England? Answer: the capital of England is,Question: what is the capital of England? Answer: the capital of England is,True,6.712667465209961
C_011,C,control,C1,slot_on_context,Fact: the capital of England is London. Question: what is the capital of England? Answer: the capital of England is,Paris,London,7785,4693,B,25,8,-1,8,26,Question: what is the capital of England? Answer: the capital of England is,Question: what is the capital of England? Answer: the capital of England is,True,6.712667465209961
C_012,C,conflict,C1,slot_on_context,Fact: the capital of Russia is Stockholm. Question: what is the capital of Russia? Answer: the capital of Russia is,Stockholm,Moscow,38476,16496,B,25,8,8,-1,26,Question: what is the capital of Russia? Answer: the capital of Russia is,Question: what is the capital of Russia? Answer: the capital of Russia is,True,8.044804573059082
C_012,C,control,C1,slot_on_context,Fact: the capital of Russia is Moscow. Question: what is the capital of Russia? Answer: the capital of Russia is,Stockholm,Moscow,38476,16496,B,25,8,-1,8,26,Question: what is the capital of Russia? Answer: the capital of Russia is,Question: what is the capital of Russia? Answer: the capital of Russia is,True,8.044804573059082
C_013,C,conflict,C1,slot_on_context,Fact: the capital of Sweden is Paris. Question: what is the capital of Sweden? Answer: the capital of Sweden is,Paris,Stockholm,7785,38476,B,25,8,8,-1,26,Question: what is the capital of Sweden? Answer: the capital of Sweden is,Question: what is the capital of Sweden? Answer: the capital of Sweden is,True,9.391731262207031
C_013,C,control,C1,slot_on_context,Fact: the capital of Sweden is Stockholm. Question: what is the capital of Sweden? Answer: the capital of Sweden is,Paris,Stockholm,7785,38476,B,25,8,-1,8,26,Question: what is the capital of Sweden? Answer: the capital of Sweden is,Question: what is the capital of Sweden? Answer: the capital of Sweden is,True,9.391731262207031
C_014,C,conflict,C1,slot_on_context,Fact: the capital of Denmark is Moscow. Question: what is the capital of Denmark? Answer: the capital of Denmark is,Moscow,Copenhagen,16496,40892,B,25,8,8,-1,26,Question: what is the capital of Denmark? Answer: the capital of Denmark is,Question: what is the capital of Denmark? Answer: the capital of Denmark is,True,12.749482154846191
C_014,C,control,C1,slot_on_context,Fact: the capital of Denmark is Copenhagen. Question: what is the capital of Denmark? Answer: the capital of Denmark is,Moscow,Copenhagen,16496,40892,B,25,8,-1,8,26,Question: what is the capital of Denmark? Answer: the capital of Denmark is,Question: what is the capital of Denmark? Answer: the capital of Denmark is,True,12.749482154846191
C_015,C,conflict,C1,slot_on_context,Fact: the capital of Italy is Dublin. Question: what is the capital of Italy? Answer: the capital of Italy is,Dublin,Rome,24523,12300,B,25,8,8,-1,26,Question: what is the capital of Italy? Answer: the capital of Italy is,Question: what is the capital of Italy? Answer: the capital of Italy is,True,10.280380249023438
C_015,C,control,C1,slot_on_context,Fact: the capital of Italy is Rome. Question: what is the capital of Italy? Answer: the capital of Italy is,Dublin,Rome,24523,12300,B,25,8,-1,8,26,Question: what is the capital of Italy? Answer: the capital of Italy is,Question: what is the capital of Italy? Answer: the capital of Italy is,True,10.280380249023438
C_016,C,conflict,C2,slot_on_context,Fact: the Kremlin is in Rome. Question: where is the Kremlin? Answer: the Kremlin is in,Rome,Moscow,12300,16496,B,21,7,7,-1,22,Question: where is the Kremlin? Answer: the Kremlin is in,Question: where is the Kremlin? Answer: the Kremlin is in,True,4.342597961425781
C_016,C,control,C2,slot_on_context,Fact: the Kremlin is in Moscow. Question: where is the Kremlin? Answer: the Kremlin is in,Rome,Moscow,12300,16496,B,21,7,-1,7,22,Question: where is the Kremlin? Answer: the Kremlin is in,Question: where is the Kremlin? Answer: the Kremlin is in,True,4.342597961425781
C_017,C,conflict,C2,slot_on_context,Fact: the Eiffel Tower is in London. Question: where is the Eiffel Tower? Answer: the Eiffel Tower is in,London,Paris,4693,7785,B,30,10,10,-1,31,Question: where is the Eiffel Tower? Answer: the Eiffel Tower is in,Question: where is the Eiffel Tower? Answer: the Eiffel Tower is in,True,5.322077751159668
C_017,C,control,C2,slot_on_context,Fact: the Eiffel Tower is in Paris. Question: where is the Eiffel Tower? Answer: the Eiffel Tower is in,London,Paris,4693,7785,B,30,10,-1,10,31,Question: where is the Eiffel Tower? Answer: the Eiffel Tower is in,Question: where is the Eiffel Tower? Answer: the Eiffel Tower is in,True,5.322077751159668
C_018,C,conflict,C2,slot_on_context,Fact: the Sphinx is in Paris. Question: where is the Sphinx? Answer: the Sphinx is in,Paris,Cairo,7785,37068,B,27,9,9,-1,28,Question: where is the Sphinx? Answer: the Sphinx is in,Question: where is the Sphinx? Answer: the Sphinx is in,False,0.15471458435058594
C_018,C,control,C2,slot_on_context,Fact: the Sphinx is in Cairo. Question: where is the Sphinx? Answer: the Sphinx is in,Paris,Cairo,7785,37068,B,27,9,-1,9,28,Question: where is the Sphinx? Answer: the Sphinx is in,Question: where is the Sphinx? Answer: the Sphinx is in,False,0.15471458435058594
C_019,C,conflict,C2,slot_on_context,Fact: the Colosseum is in London. Question: where is the Colosseum? Answer: the Colosseum is in,London,Rome,4693,12300,B,27,9,9,-1,28,Question: where is the Colosseum? Answer: the Colosseum is in,Question: where is the Colosseum? Answer: the Colosseum is in,True,5.418723106384277
C_019,C,control,C2,slot_on_context,Fact: the Colosseum is in Rome. Question: where is the Colosseum? Answer: the Colosseum is in,London,Rome,4693,12300,B,27,9,-1,9,28,Question: where is the Colosseum? Answer: the Colosseum is in,Question: where is the Colosseum? Answer: the Colosseum is in,True,5.418723106384277
C_020,C,conflict,C2,slot_on_context,Fact: the Acropolis is in London. Question: where is the Acropolis? Answer: the Acropolis is in,London,Athens,4693,27411,B,24,8,8,-1,25,Question: where is the Acropolis? Answer: the Acropolis is in,Question: where is the Acropolis? Answer: the Acropolis is in,True,5.841730117797852
C_020,C,control,C2,slot_on_context,Fact: the Acropolis is in Athens. Question: where is the Acropolis? Answer: the Acropolis is in,London,Athens,4693,27411,B,24,8,-1,8,25,Question: where is the Acropolis? Answer: the Acropolis is in,Question: where is the Acropolis? Answer: the Acropolis is in,True,5.841730117797852
C_021,C,conflict,C2,slot_on_context,Fact: the Brandenburg Gate is in Rome. Question: where is the Brandenburg Gate? Answer: the Brandenburg Gate is in,Rome,Berlin,12300,12911,B,27,9,9,-1,28,Question: where is the Brandenburg Gate? Answer: the Brandenburg Gate is in,Question: where is the Brandenburg Gate? Answer: the Brandenburg Gate is in,True,6.049412727355957
C_021,C,control,C2,slot_on_context,Fact: the Brandenburg Gate is in Berlin. Question: where is the Brandenburg Gate? Answer: the Brandenburg Gate is in,Rome,Berlin,12300,12911,B,27,9,-1,9,28,Question: where is the Brandenburg Gate? Answer: the Brandenburg Gate is in,Question: where is the Brandenburg Gate? Answer: the Brandenburg Gate is in,True,6.049412727355957
C_022,C,conflict,C2,slot_on_context,Fact: the Big Ben is in Rome. Question: where is the Big Ben? Answer: the Big Ben is in,Rome,London,12300,4693,B,24,8,8,-1,25,Question: where is the Big Ben? Answer: the Big Ben is in,Question: where is the Big Ben? Answer: the Big Ben is in,True,3.844174385070801
C_022,C,control,C2,slot_on_context,Fact: the Big Ben is in London. Question: where is the Big Ben? Answer: the Big Ben is in,Rome,London,12300,4693,B,24,8,-1,8,25,Question: where is the Big Ben? Answer: the Big Ben is in,Question: where is the Big Ben? Answer: the Big Ben is in,True,3.844174385070801
