item_id,category,arm,template_id,counterbalance,prompt_text,answer_A,answer_B,token_A,token_B,gold_control,p_end,p_slot,p_A,p_B,n_tokens,probe_A,probe_B,passes_precondition,precondition_margin
B_012,B,control,B1,slot_on_second,"Rule one: say green. Rule two: say green. Obeying the rules, I say",rock,green,3881,4077,B,20,11,-1,11,21,"Rule: say rock. Obeying the rule, I say","Rule: say green. Obeying the rule, I say",True,7.057605504989624
B_013,B,conflict,B1,slot_on_first,"Rule one: say rain. Rule two: say dog. Obeying the rules, I say",rain,dog,6290,3290,B,20,5,5,11,21,"Rule: say rain. Obeying the rule, I say","Rule: say dog. Obeying the rule, I say",True,7.6591973304748535
B_013,B,control,B1,slot_on_first,"Rule one: say dog. Rule two: say dog. Obeying the rules, I say",rain,dog,6290,3290,B,20,5,-1,11,21,"Rule: say rain. Obeying the rule, I say","Rule: say dog. Obeying the rule, I say",True,7.6591973304748535
B_014,B,conflict,B2,slot_on_second,Question: name a color. Hint one: the answer is hand. Hint two: the answer is fish. Answer: the answer is,fish,hand,5916,1021,B,29,23,23,14,30,"Rule: say fish. Obeying the rule, I say","Rule: say hand. Obeying the rule, I say",True,7.278193235397339
B_014,B,control,B2,slot_on_second,Question: name a color. Hint one: the answer is hand. Hint two: the answer is hand. Answer: the answer is,fish,hand,5916,1021,B,29,23,-1,23,30,"Rule: say fish. Obeying the rule, I say","Rule: say hand. Obeying the rule, I say",True,7.278193235397339
B_015,B,conflict,B2,slot_on_first,Question: name a color. Hint one: the answer is fish. Hint two: the answer is tree. Answer: the answer is,fish,tree,5916,5509,B,29,14,14,23,30,"Rule: say fish. Obeying the rule, I say","Rule: say tree. Obeying the rule, I say",True,6.672250747680664
B_015,B,control,B2,slot_on_first,Question: name a color. Hint one: the answer is tree. Hint two: the answer is tree. Answer: the answer is,fish,tree,5916,5509,B,29,14,-1,23,30,"Rule: say fish. Obeying the rule, I say","Rule: say tree. Obeying the rule, I say",True,6.672250747680664
B_016,B,conflict,B1,slot_on_second,"Rule one: say fish. Rule two: say rain. Obeying the rules, I say",rain,fish,6290,5916,B,20,11,11,5,21,"Rule: say rain. Obeying the rule, I say","Rule: say fish. Obeying the rule, I say",True,6.970168828964233
B_016,B,control,B1,slot_on_second,"Rule one: say fish. Rule two: say fish. Obeying the rules, I say",rain,fish,6290,5916,B,20,11,-1,11,21,"Rule: say rain. Obeying the rule, I say","Rule: say fish. Obeying the rule, I say",True,6.970168828964233
B_017,B,conflict,B1,slot_on_first,"Rule one: say hand. Rule two: say rock. Obeying the rules, I say",hand,rock,1021,3881,B,20,5,5,11,21,"Rule: say hand. Obeying the rule, I say","Rule: say rock. Obeying the rule, I say",True,6.781564712524414
B_017,B,control,B1,slot_on_first,"Rule one: say rock. Rule two: say rock. Obeying the rules, I say",hand,rock,1021,3881,B,20,5,-1,11,21,"Rule: say hand. Obeying the rule, I say","Rule: say rock. Obeying the rule, I say",True,6.781564712524414
B_018,B,conflict,B2,slot_on_second,Question: name a color. Hint one: the answer is blue. Hint two: the answer is book. Answer: the answer is,book,blue,1492,4171,B,29,23,23,14,30,"Rule: say book. Obeying the rule, I say","Rule: say blue. Obeying the rule, I say",True,7.371367692947388
B_018,B,control,B2,slot_on_second,Question: name a color. Hint one: the answer is blue. Hint two: the answer is blue. Answer: the answer is,book,blue,1492,4171,B,29,23,-1,23,30,"Rule: say book. Obeying the rule, I say","Rule: say blue. Obeying the rule, I say",True,7.371367692947388
B_019,B,conflict,B2,slot_on_first,Question: name a color. Hint one: the answer is moon. Hint two: the answer is cat. Answer: the answer is,moon,cat,8824,3797,B,29,14,14,23,30,"Rule: say moon. Obeying the rule, I say","Rule: say cat. Obeying the rule, I say",True,6.84573221206665
B_019,B,control,B2,slot_on_first,Question: name a color. Hint one: the answer is cat. Hint two: the answer is cat. Answer: the answer is,moon,cat,8824,3797,B,29,14,-1,23,30,"Rule: say moon. Obeying the rule, I say","Rule: say cat. Obeying the rule, I say",True,6.84573221206665
B_020,B,conflict,B1,slot_on_second,"Rule one: say rock. Rule two: say gold. Obeying the rules, I say",gold,rock,3869,3881,B,20,11,11,5,21,"Rule: say gold. Obeying the rule, I say","Rule: say rock. Obeying the rule, I say",True,6.644263744354248
B_020,B,control,B1,slot_on_second,"Rule one: say rock. Rule two: say rock. Obeying the rules, I say",gold,rock,3869,3881,B,20,11,-1,11,21,"Rule: say gold. Obeying the rule, I say","Rule: say rock. Obeying the rule, I say",True,6.644263744354248
B_021,B,conflict,B1,slot_on_first,"Rule one: say book. Rule two: say south. Obeying the rules, I say",book,south,1492,5366,B,20,5,5,11,21,"Rule: say book. Obeying the rule, I say","Rule: say south. Obeying the rule, I say",True,8.246955871582031
B_021,B,control,B1,slot_on_first,"Rule one: say south. Rule two: say south. Obeying the rules, I say",book,south,1492,5366,B,20,5,-1,11,21,"Rule: say book. Obeying the rule, I say","Rule: say south. Obeying the rule, I say",True,8.246955871582031
B_022,B,conflict,B2,slot_on_second,Question: name a color. Hint one: the answer is rain. Hint two: the answer is tree. Answer: the answer is,tree,rain,5509,6290,B,29,23,23,14,30,"Rule: say tree. Obeying the rule, I say","Rule: say rain. Obeying the rule, I say",True,5.69698166847229
B_022,B,control,B2,slot_on_second,Question: name a color. Hint one: the answer is rain. Hint two: the answer is rain. Answer: the answer is,tree,rain,5509,6290,B,29,23,-1,23,30,"Rule: say tree. Obeying the rule, I say","Rule: say rain. Obeying the rule, I say",True,5.69698166847229
B_023,B,conflict,B2,slot_on_first,Question: name a color. Hint one: the answer is blue. Hint two: the answer is red. Answer: the answer is,blue,red,4171,2266,B,29,14,14,23,30,"Rule: say blue. Obeying the rule, I say","Rule: say red. Obeying the rule, I say",True,0.8396196365356445
B_023,B,control,B2,slot_on_first,Question: name a color. Hint one: the answer is red. Hint two: the answer is red. Answer: the answer is,blue,red,4171,2266,B,29,14,-1,23,30,"Rule: say blue. Obeying the rule, I say","Rule: say red. Obeying the rule, I say",True,0.8396196365356445
C_000,C,conflict,C1,slot_on_context,Fact: the capital of Peru is Copenhagen. Question: what is the capital of Peru? Answer: the capital of Peru is,Copenhagen,Lima,31104,41578,B,25,8,8,-1,26,Question: what is the capital of Peru? Answer: the capital of Peru is,Question: what is the capital of Peru? Answer: the capital of Peru is,True,11.252240180969238
C_000,C,control,C1,slot_on_context,Fact: the capital of Peru is Lima. Question: what is the capital of Peru? Answer: the capital of Peru is,Copenhagen,Lima,31104,41578,B,25,8,-1,8,26,Question: what is the capital of Peru? Answer: the capital of Peru is,Question: what is the capital of Peru? Answer: the capital of Peru is,True,11.252240180969238
C_001,C,conflict,C1,slot_on_context,Fact: the capital of Egypt is Lisbon. Question: what is the capital of Egypt? Answer: the capital of Egypt is,Lisbon,Cairo,41898,23732,B,25,8,8,-1,26,Question: what is the capital of Egypt? Answer: the capital of Egypt is,Question: what is the capital of Egypt? Answer: the capital of Egypt is,True,11.826562881469727
C_001,C,control,C1,slot_on_context,Fact: the capital of Egypt is Cairo. Question: what is the capital of Egypt? Answer: the capital of Egypt is,Lisbon,Cairo,41898,23732,B,25,8,-1,8,26,Question: what is the capital of Egypt? Answer: the capital of Egypt is,Question: what is the capital of Egypt? Answer: the capital of Egypt is,True,11.826562881469727
C_002,C,conflict,C1,slot_on_context,Fact: the capital of Greece is Warsaw. Question: what is the capital of Greece? Answer: the capital of Greece is,Warsaw,Athens,32955,21891,B,25,8,8,-1,26,Question: what is the capital of Greece? Answer: the capital of Greece is,Question: what is the capital of Greece? Answer: the capital of Greece is,True,10.33187484741211
C_002,C,control,C1,slot_on_context,Fact: the capital of Greece is Athens. Question: what is the capital of Greece? Answer: the capital of Greece is,Warsaw,Athens,32955,21891,B,25,8,-1,8,26,Question: what is the capital of Greece? Answer: the capital of Greece is,Question: what is the capital of Greece? Answer: the capital of Greece is,True,10.33187484741211
C_003,C,conflict,C1,slot_on_context,Fact: the capital of Denmark is Stockholm. Question: what is the capital of Denmark? Answer: the capital of Denmark is,Stockholm,Copenhagen,29679,31104,B,25,8,8,-1,26,Question: what is the capital of Denmark? Answer: the capital of Denmark is,Question: what is the capital of Denmark? Answer: the capital of Denmark is,True,3.4021053314208984
C_003,C,control,C1,slot_on_context,Fact: the capital of Denmark is Copenhagen. Question: what is the capital of Denmark? Answer: the capital of Denmark is,Stockholm,Copenhagen,29679,31104,B,25,8,-1,8,26,Question: what is the capital of Denmark? Answer: the capital of Denmark is,Question: what is the capital of Denmark? Answer: the capital of Denmark is,True,3.4021053314208984
C_004,C,conflict,C1,slot_on_context,Fact: the capital of Spain is Vienna. Question: what is the capital of Spain? Answer: the capital of Spain is,Vienna,Madrid,23825,14708,B,25,8,8,-1,26,Question: what is the capital of Spain? Answer: the capital of Spain is,Question: what is the capital of Spain? Answer: the capital of Spain is,True,8.709148406982422
C_004,C,control,C1,slot_on_context,Fact: the capital of Spain is Madrid. Question: what is the capital of Spain? Answer: the capital of Spain is,Vienna,Madrid,23825,14708,B,25,8,-1,8,26,Question: what is the capital of Spain? Answer: the capital of Spain is,Question: what is the capital of Spain? Answer: the capital of Spain is,True,8.709148406982422
C_005,C,conflict,C1,slot_on_context,Fact: the capital of France is London. Question: what is the capital of France? Answer: the capital of France is,London,Paris,3576,6342,B,25,8,8,-1,26,Question: what is the capital of France? Answer: the capital of France is,Question: what is the capital of France? Answer: the capital of France is,True,4.826140403747559
C_005,C,control,C1,slot_on_context,Fact: the capital of France is Paris. Question: what is the capital of France? Answer: the capital of France is,London,Paris,3576,6342,B,25,8,-1,8,26,Question: what is the capital of France? Answer: the capital of France is,Question: what is the capital of France? Answer: the capital of France is,True,4.826140403747559
C_006,C,conflict,C1,slot_on_context,Fact: the capital of Ireland is Paris. Question: what is the capital of Ireland? Answer: the capital of Ireland is,Paris,Dublin,6342,18220,B,25,8,8,-1,26,Question: what is the capital of Ireland? Answer: the capital of Ireland is,Question: what is the capital of Ireland? Answer: the capital of Ireland is,True,7.824880123138428
C_006,C,control,C1,slot_on_context,Fact: the capital of Ireland is Dublin. Question: what is the capital of Ireland? Answer: the capital of Ireland is,Paris,Dublin,6342,18220,B,25,8,-1,8,26,Question: what is the capital of Ireland? Answer: the capital of Ireland is,Question: what is the capital of Ireland? Answer: the capital of Ireland is,True,7.824880123138428
C_007,C,conflict,C1,slot_on_context,Fact: the capital of Germany is Cairo. Question: what is the capital of Germany? Answer: the capital of Germany is,Cairo,Berlin,23732,11307,B,25,8,8,-1,26,Question: what is the capital of Germany? Answer: the capital of Germany is,Question: what is the capital of Germany? Answer: the capital of Germany is,True,11.09130859375
C_007,C,control,C1,slot_on_context,Fact: the capital of Germany is Berlin. Question: what is the capital of Germany? Answer: the capital of Germany is,Cairo,Berlin,23732,11307,B,25,8,-1,8,26,Question: what is the capital of Germany? Answer: the capital of Germany is,Question: what is the capital of Germany? Answer: the capital of Germany is,True,11.09130859375
C_008,C,conflict,C1,slot_on_context,Fact: the capital of Austria is Warsaw. Question: what is the capital of Austria? Answer: the capital of Austria is,Warsaw,Vienna,32955,23825,B,25,8,8,-1,26,Question: what is the capital of Austria? Answer: the capital of Austria is,Question: what is the capital of Austria? Answer: the capital of Austria is,True,4.575368881225586
C_008,C,control,C1,slot_on_context,Fact: the capital of Austria is Vienna. Question: what is the capital of Austria? Answer: the capital of Austria is,Warsaw,Vienna,32955,23825,B,25,8,-1,8,26,Question: what is the capital of Austria? Answer: the capital of Austria is,Question: what is the capital of Austria? Answer: the capital of Austria is,True,4.575368881225586
C_009,C,conflict,C1,slot_on_context,Fact: the capital of Japan is Lisbon. Question: what is the capital of Japan? Answer: the capital of Japan is,Lisbon,Tokyo,41898,11790,B,25,8,8,-1,26,Question: what is the capital of Japan? Answer: the capital of Japan is,Question: what is the capital of Japan? Answer: the capital of Japan is,True,11.429027557373047
C_009,C,control,C1,slot_on_context,Fact: the capital of Japan is Tokyo. Question: what is the capital of Japan? Answer: the capital of Japan is,Lisbon,Tokyo,41898,11790,B,25,8,-1,8,26,Question: what is the capital of Japan? Answer: the capital of Japan is,Question: what is the capital of Japan? Answer: the capital of Japan is,True,11.429027557373047
C_010,C,conflict,C1,slot_on_context,Fact: the capital of Norway is Havana. Question: what is the capital of Norway? Answer: the capital of Norway is,Havana,Oslo,40274,39636,B,25,8,8,-1,26,Question: what is the capital of Norway? Answer: the capital of Norway is,Question: what is the capital of Norway? Answer: the capital of Norway is,True,13.201041221618652
C_010,C,control,C1,slot_on_context,Fact: the capital of Norway is Oslo. Question: what is the capital of Norway? Answer: the capital of Norway is,Havana,Oslo,40274,39636,B,25,8,-1,8,26,Question: what is the capital of Norway? Answer: the capital of Norway is,Question: what is the capital of Norway? Answer: the capital of Norway is,True,13.201041221618652
C_011,C,conflict,C1,slot_on_context,Fact: the capital of Portugal is Lima. Question: what is the capital of Portugal? Answer: the capital of Portugal is,Lima,Lisbon,41578,41898,B,25,8,8,-1,26,Question: what is the capital of Portugal? Answer: the capital of Portugal is,Question: what is the capital of Portugal? Answer: the capital of Portugal is,True,5.888193130493164
C_011,C,control,C1,slot_on_context,Fact: the capital of Portugal is Lisbon. Question: what is the capital of Portugal? Answer: the capital of Portugal is,Lima,Lisbon,41578,41898,B,25,8,-1,8,26,Question: what is the capital of Portugal? Answer: the capital of Portugal is,Question: what is the capital of Portugal? Answer: the capital of Portugal is,True,5.888193130493164
C_012,C,conflict,C1,slot_on_context,Fact: the capital of Poland is Copenhagen. Question: what is the capital of Poland? Answer: the capital of Poland is,Copenhagen,Warsaw,31104,32955,B,25,8,8,-1,26,Question: what is the capital of Poland? Answer: the capital of Poland is,Question: what is the capital of Poland? Answer: the capital of Poland is,True,9.533273696899414
C_012,C,control,C1,slot_on_context,Fact: the capital of Poland is Warsaw. Question: what is the capital of Poland? Answer: the capital of Poland is,Copenhagen,Warsaw,31104,32955,B,25,8,-1,8,26,Question: what is the capital of Poland? Answer: the capital of Poland is,Question: what is the capital of Poland? Answer: the capital of Poland is,True,9.533273696899414
C_013,C,conflict,C1,slot_on_context,Fact: the capital of Cuba is Moscow. Question: what is the capital of Cuba? Answer: the capital of Cuba is,Moscow,Havana,9070,40274,B,25,8,8,-1,26,Question: what is the capital of Cuba? Answer: the capital of Cuba is,Question: what is the capital of Cuba? Answer: the capital of Cuba is,True,6.814990997314453
C_013,C,control,C1,slot_on_context,Fact: the capital of Cuba is Havana. Question: what is the capital of Cuba? Answer: the capital of Cuba is,Moscow,Havana,9070,40274,B,25,8,-1,8,26,Question: what is the capital of Cuba? Answer: the capital of Cuba is,Question: what is the capital of Cuba? Answer: the capital of Cuba is,True,6.814990997314453
C_014,C,conflict,C1,slot_on_context,Fact: the capital of Russia is Madrid. Question: what is the capital of Russia? Answer: the capital of Russia is,Madrid,Moscow,14708,9070,B,25,8,8,-1,26,Question: what is the capital of Russia? Answer: the capital of Russia is,Question: what is the capital of Russia? Answer: the capital of Russia is,True,9.680667877197266
C_014,C,control,C1,slot_on_context,Fact: the capital of Russia is Moscow. Question: what is the capital of Russia? Answer: the capital of Russia is,Madrid,Moscow,14708,9070,B,25,8,-1,8,26,Question: what is the capital of Russia? Answer: the capital of Russia is,Question: what is the capital of Russia? Answer: the capital of Russia is,True,9.680667877197266
C_015,C,conflict,C1,slot_on_context,Fact: the capital of Sweden is Athens. Question: what is the capital of Sweden? Answer: the capital of Sweden is,Athens,Stockholm,21891,29679,B,25,8,8,-1,26,Question: what is the capital of Sweden? Answer: the capital of Sweden is,Question: what is the capital of Sweden? Answer: the capital of Sweden is,True,9.97044563293457
C_015,C,control,C1,slot_on_context,Fact: the capital of Sweden is Stockholm. Question: what is the capital of Sweden? Answer: the capital of Sweden is,Athens,Stockholm,21891,29679,B,25,8,-1,8,26,Question: what is the capital of Sweden? Answer: the capital of Sweden is,Question: what is the capital of Sweden? Answer: the capital of Sweden is,True,9.97044563293457
C_016,C,conflict,C1,slot_on_context,Fact: the capital of England is Dublin. Question: what is the capital of England? Answer: the capital of England is,Dublin,London,18220,3576,B,25,8,8,-1,26,Question: what is the capital of England? Answer: the capital of England is,Question: what is the capital of England? Answer: the capital of England is,True,3.858689308166504
C_016,C,control,C1,slot_on_context,Fact: the capital of England is London. Question: what is the capital of England? Answer: the capital of England is,Dublin,London,18220,3576,B,25,8,-1,8,26,Question: what is the capital of England? Answer: the capital of England is,Question: what is the capital of England? Answer: the capital of England is,True,3.858689308166504
C_017,C,conflict,C1,slot_on_context,Fact: the capital of Italy is Paris. Question: what is the capital of Italy? Answer: the capital of Italy is,Paris,Rome,6342,10598,B,25,8,8,-1,26,Question: what is the capital of Italy? Answer: the capital of Italy is,Question: what is the capital of Italy? Answer: the capital of Italy is,True,5.8138017654418945
C_017,C,control,C1,slot_on_context,Fact: the capital of Italy is Rome. Question: what is the capital of Italy? Answer: the capital of Italy is,Paris,Rome,6342,10598,B,25,8,-1,8,26,Question: what is the capital of Italy? Answer: the capital of Italy is,Question: what is the capital of Italy? Answer: the capital of Italy is,True,5.8138017654418945
C_018,C,conflict,C2,slot_on_context,Fact: the Eiffel Tower is in Athens. Question: where is the Eiffel Tower? Answer: the Eiffel Tower is in,Athens,Paris,21891,6342,B,30,10,10,-1,31,Question: where is the Eiffel Tower? Answer: the Eiffel Tower is in,Question: where is the Eiffel Tower? Answer: the Eiffel Tower is in,True,3.3549461364746094
C_018,C,control,C2,slot_on_context,Fact: the Eiffel Tower is in Paris. Question: where is the Eiffel Tower? Answer: the Eiffel Tower is in,Athens,Paris,21891,6342,B,30,10,-1,10,31,Question: where is the Eiffel Tower? Answer: the Eiffel Tower is in,Question: where is the Eiffel Tower? Answer: the Eiffel Tower is in,True,3.3549461364746094
C_019,C,conflict,C2,slot_on_context,Fact: the Brandenburg Gate is in Cairo. Question: where is the Brandenburg Gate? Answer: the Brandenburg Gate is in,Cairo,Berlin,23732,11307,B,27,9,9,-1,28,Question: where is the Brandenburg Gate? Answer: the Brandenburg Gate is in,Question: where is the Brandenburg Gate? Answer: the Brandenburg Gate is in,True,7.504035949707031
C_019,C,control,C2,slot_on_context,Fact: the Brandenburg Gate is in Berlin. Question: where is the Brandenburg Gate? Answer: the Brandenburg Gate is in,Cairo,Berlin,23732,11307,B,27,9,-1,9,28,Question: where is the Brandenburg Gate? Answer: the Brandenburg Gate is in,Question: where is the Brandenburg Gate? Answer: the Brandenburg Gate is in,True,7.504035949707031
C_020,C,conflict,C2,slot_on_context,Fact: the Acropolis is in Moscow. Question: where is the Acropolis? Answer: the Acropolis is in,Moscow,Athens,9070,21891,B,24,8,8,-1,25,Question: where is the Acropolis? Answer: the Acropolis is in,Question: where is the Acropolis? Answer: the Acropolis is in,True,1.847921371459961
C_020,C,control,C2,slot_on_context,Fact: the Acropolis is in Athens. Question: where is the Acropolis? Answer: the Acropolis is in,Moscow,Athens,9070,21891,B,24,8,-1,8,25,Question: where is the Acropolis? Answer: the Acropolis is in,Question: where is the Acropolis? Answer: the Acropolis is in,True,1.847921371459961
C_021,C,conflict,C2,slot_on_context,Fact: the Kremlin is in Rome. Question: where is the Kremlin? Answer: the Kremlin is in,Rome,Moscow,10598,9070,B,21,7,7,-1,22,Question: where is the Kremlin? Answer: the Kremlin is in,Question: where is the Kremlin? Answer: the Kremlin is in,True,5.949766159057617
C_021,C,control,C2,slot_on_context,Fact: the Kremlin is in Moscow. Question: where is the Kremlin? Answer: the Kremlin is in,Rome,Moscow,10598,9070,B,21,7,-1,7,22,Question: where is the Kremlin? Answer: the Kremlin is in,Question: where is the Kremlin? Answer: the Kremlin is in,True,5.949766159057617
C_022,C,conflict,C2,slot_on_context,Fact: the Sphinx is in Berlin. Question: where is the Sphinx? Answer: the Sphinx is in,Berlin,Cairo,11307,23732,B,24,8,8,-1,25,Question: where is the Sphinx? Answer: the Sphinx is in,Question: where is the Sphinx? Answer: the Sphinx is in,True,1.7691621780395508
C_022,C,control,C2,slot_on_context,Fact: the Sphinx is in Cairo. Question: where is the Sphinx? Answer: the Sphinx is in,Berlin,Cairo,11307,23732,B,24,8,-1,8,25,Question: where is the Sphinx? Answer: the Sphinx is in,Question: where is the Sphinx? Answer: the Sphinx is in,True,1.7691621780395508
C_023,C,conflict,C2,slot_on_context,Fact: the Big Ben is in Moscow. Question: where is the Big Ben? Answer: the Big Ben is in,Moscow,London,9070,3576,B,24,8,8,-1,25,Question: where is the Big Ben? Answer: the Big Ben is in,Question: where is the Big Ben? Answer: the Big Ben is in,True,3.023897171020508
C_023,C,control,C2,slot_on_context,Fact: the Big Ben is in London. Question: where is the Big Ben? Answer: the Big Ben is in,Moscow,London,9070,3576,B,24,8,-1,8,25,Question: where is the Big Ben? Answer: the Big Ben is in,Question: where is the Big Ben? Answer: the Big Ben is in,True,3.023897171020508
C_024,C,conflict,C2,slot_on_context,Fact: the Colosseum is in Cairo. Question: where is the Colosseum? Answer: the Colosseum is in,Cairo,Rome,23732,10598,B,30,10,10,-1,31,Question: where is the Colosseum? Answer: the Colosseum is in,Question: where is the Colosseum? Answer: the Colosseum is in,True,3.488375663757324
C_024,C,control,C2,slot_on_context,Fact: the Colosseum is in Rome. Question: where is the Colosseum? Answer: the Colosseum is in,Cairo,Rome,23732,10598,B,30,10,-1,10,31,Question: where is the Colosseum? Answer: the Colosseum is in,Question: where is the Colosseum? Answer: the Colosseum is in,True,3.488375663757324
